cauldron_id,start_time,end_time,volume_lost,significant
cauldron_001,2025-10-30 21:31:00+00:00,2025-10-30 21:33:00+00:00,0.03000000000002956,False
cauldron_001,2025-10-30 21:35:00+00:00,2025-10-30 21:35:00+00:00,0.0,False
cauldron_001,2025-10-30 22:53:00+00:00,2025-10-30 22:54:00+00:00,0.060000000000002274,False
cauldron_001,2025-10-30 23:08:00+00:00,2025-10-30 23:08:00+00:00,0.0,False
cauldron_001,2025-10-30 23:58:00+00:00,2025-10-30 23:58:00+00:00,0.0,False
cauldron_001,2025-10-31 00:15:00+00:00,2025-10-31 00:16:00+00:00,0.05000000000001137,False
cauldron_001,2025-10-31 01:10:00+00:00,2025-10-31 01:10:00+00:00,0.0,False
cauldron_001,2025-10-31 01:33:00+00:00,2025-10-31 01:36:00+00:00,0.029999999999972715,False
cauldron_001,2025-10-31 01:53:00+00:00,2025-10-31 01:55:00+00:00,0.12000000000000455,False
cauldron_001,2025-10-31 02:17:00+00:00,2025-10-31 02:17:00+00:00,0.0,False
cauldron_001,2025-10-31 02:51:00+00:00,2025-10-31 02:51:00+00:00,0.0,False
cauldron_001,2025-10-31 03:03:00+00:00,2025-10-31 03:03:00+00:00,0.0,False
cauldron_001,2025-10-31 03:13:00+00:00,2025-10-31 03:15:00+00:00,0.03999999999996362,False
cauldron_001,2025-10-31 03:21:00+00:00,2025-10-31 03:24:00+00:00,0.029999999999972715,False
cauldron_001,2025-10-31 03:26:00+00:00,2025-10-31 03:28:00+00:00,0.029999999999972715,False
cauldron_001,2025-10-31 04:41:00+00:00,2025-10-31 04:42:00+00:00,0.009999999999990905,False
cauldron_001,2025-10-31 04:51:00+00:00,2025-10-31 04:52:00+00:00,0.020000000000038654,False
cauldron_001,2025-10-31 05:05:00+00:00,2025-10-31 05:05:00+00:00,0.0,False
cauldron_001,2025-10-31 05:26:00+00:00,2025-10-31 05:26:00+00:00,0.0,False
cauldron_001,2025-10-31 05:31:00+00:00,2025-10-31 05:32:00+00:00,0.08000000000004093,False
cauldron_001,2025-10-31 05:38:00+00:00,2025-10-31 05:40:00+00:00,0.08999999999997499,False
cauldron_001,2025-10-31 05:42:00+00:00,2025-10-31 05:43:00+00:00,0.03999999999996362,False
cauldron_001,2025-10-31 06:23:00+00:00,2025-10-31 06:23:00+00:00,0.0,False
cauldron_001,2025-10-31 06:49:00+00:00,2025-10-31 06:49:00+00:00,0.0,False
cauldron_001,2025-10-31 06:54:00+00:00,2025-10-31 06:54:00+00:00,0.0,False
cauldron_001,2025-10-31 07:19:00+00:00,2025-10-31 07:20:00+00:00,0.03999999999996362,False
cauldron_001,2025-10-31 07:29:00+00:00,2025-10-31 07:31:00+00:00,0.020000000000038654,False
cauldron_001,2025-10-31 07:38:00+00:00,2025-10-31 07:38:00+00:00,0.0,False
cauldron_001,2025-10-31 07:49:00+00:00,2025-10-31 07:50:00+00:00,0.03999999999996362,False
cauldron_001,2025-10-31 08:05:00+00:00,2025-10-31 08:05:00+00:00,0.0,False
cauldron_001,2025-10-31 08:10:00+00:00,2025-10-31 08:11:00+00:00,0.01999999999998181,False
cauldron_001,2025-10-31 08:17:00+00:00,2025-10-31 08:17:00+00:00,0.0,False
cauldron_001,2025-10-31 09:20:00+00:00,2025-10-31 09:20:00+00:00,0.0,False
cauldron_001,2025-10-31 09:37:00+00:00,2025-10-31 09:39:00+00:00,0.060000000000002274,False
cauldron_001,2025-10-31 09:42:00+00:00,2025-10-31 09:43:00+00:00,0.08999999999997499,False
cauldron_001,2025-10-31 10:02:00+00:00,2025-10-31 10:02:00+00:00,0.0,False
cauldron_001,2025-10-31 10:04:00+00:00,2025-10-31 10:04:00+00:00,0.0,False
cauldron_001,2025-10-31 10:11:00+00:00,2025-10-31 10:11:00+00:00,0.0,False
cauldron_001,2025-10-31 10:25:00+00:00,2025-10-31 10:27:00+00:00,0.11000000000001364,False
cauldron_001,2025-10-31 10:35:00+00:00,2025-10-31 10:36:00+00:00,0.060000000000002274,False
cauldron_001,2025-10-31 10:44:00+00:00,2025-10-31 10:45:00+00:00,0.0,False
cauldron_001,2025-10-31 11:10:00+00:00,2025-10-31 11:10:00+00:00,0.0,False
cauldron_001,2025-10-31 11:21:00+00:00,2025-10-31 11:22:00+00:00,0.03000000000002956,False
cauldron_001,2025-10-31 11:40:00+00:00,2025-10-31 11:40:00+00:00,0.0,False
cauldron_001,2025-10-31 12:09:00+00:00,2025-10-31 12:09:00+00:00,0.0,False
cauldron_001,2025-10-31 12:46:00+00:00,2025-10-31 12:46:00+00:00,0.0,False
cauldron_001,2025-10-31 12:54:00+00:00,2025-10-31 12:56:00+00:00,0.060000000000002274,False
cauldron_001,2025-10-31 13:02:00+00:00,2025-10-31 13:03:00+00:00,0.06999999999999318,False
cauldron_001,2025-10-31 13:19:00+00:00,2025-10-31 13:19:00+00:00,0.0,False
cauldron_001,2025-10-31 13:24:00+00:00,2025-10-31 13:24:00+00:00,0.0,False
cauldron_001,2025-10-31 13:35:00+00:00,2025-10-31 13:35:00+00:00,0.0,False
cauldron_001,2025-10-31 13:41:00+00:00,2025-10-31 13:41:00+00:00,0.0,False
cauldron_001,2025-10-31 13:54:00+00:00,2025-10-31 13:54:00+00:00,0.0,False
cauldron_001,2025-10-31 13:58:00+00:00,2025-10-31 13:59:00+00:00,0.060000000000002274,False
cauldron_001,2025-10-31 14:02:00+00:00,2025-10-31 14:03:00+00:00,0.03000000000002956,False
cauldron_001,2025-10-31 14:12:00+00:00,2025-10-31 14:12:00+00:00,0.0,False
cauldron_001,2025-10-31 14:39:00+00:00,2025-10-31 14:41:00+00:00,0.03000000000002956,False
cauldron_001,2025-10-31 14:48:00+00:00,2025-10-31 14:48:00+00:00,0.0,False
cauldron_001,2025-10-31 15:08:00+00:00,2025-10-31 15:08:00+00:00,0.0,False
cauldron_001,2025-10-31 15:48:00+00:00,2025-10-31 15:48:00+00:00,0.0,False
cauldron_001,2025-10-31 15:57:00+00:00,2025-10-31 16:01:00+00:00,0.1500000000000341,False
cauldron_001,2025-10-31 16:20:00+00:00,2025-10-31 16:23:00+00:00,0.07999999999998408,False
cauldron_001,2025-10-31 16:42:00+00:00,2025-10-31 16:42:00+00:00,0.0,False
cauldron_001,2025-10-31 17:07:00+00:00,2025-10-31 17:07:00+00:00,0.0,False
cauldron_001,2025-10-31 17:09:00+00:00,2025-10-31 17:09:00+00:00,0.0,False
cauldron_001,2025-10-31 17:23:00+00:00,2025-10-31 17:23:00+00:00,0.0,False
cauldron_001,2025-10-31 17:32:00+00:00,2025-10-31 17:32:00+00:00,0.0,False
cauldron_001,2025-10-31 18:05:00+00:00,2025-10-31 18:05:00+00:00,0.0,False
cauldron_001,2025-10-31 18:07:00+00:00,2025-10-31 18:09:00+00:00,0.060000000000002274,False
cauldron_001,2025-10-31 18:19:00+00:00,2025-10-31 18:19:00+00:00,0.0,False
cauldron_001,2025-10-31 18:31:00+00:00,2025-10-31 18:33:00+00:00,0.01999999999998181,False
cauldron_001,2025-10-31 18:38:00+00:00,2025-10-31 18:38:00+00:00,0.0,False
cauldron_001,2025-10-31 18:44:00+00:00,2025-10-31 18:44:00+00:00,0.0,False
cauldron_001,2025-10-31 18:53:00+00:00,2025-10-31 18:53:00+00:00,0.0,False
cauldron_001,2025-10-31 19:04:00+00:00,2025-10-31 19:07:00+00:00,0.06999999999999318,False
cauldron_001,2025-10-31 19:21:00+00:00,2025-10-31 19:21:00+00:00,0.0,False
cauldron_001,2025-10-31 19:51:00+00:00,2025-10-31 19:51:00+00:00,0.0,False
cauldron_001,2025-10-31 20:26:00+00:00,2025-10-31 20:28:00+00:00,0.0,False
cauldron_001,2025-10-31 20:34:00+00:00,2025-10-31 20:34:00+00:00,0.0,False
cauldron_001,2025-10-31 20:43:00+00:00,2025-10-31 20:43:00+00:00,0.0,False
cauldron_001,2025-10-31 21:00:00+00:00,2025-10-31 21:01:00+00:00,0.13999999999998636,False
cauldron_001,2025-10-31 21:08:00+00:00,2025-10-31 21:08:00+00:00,0.0,False
cauldron_001,2025-10-31 21:12:00+00:00,2025-10-31 21:13:00+00:00,0.12000000000000455,False
cauldron_001,2025-10-31 21:28:00+00:00,2025-10-31 21:28:00+00:00,0.0,False
cauldron_001,2025-10-31 21:41:00+00:00,2025-10-31 21:42:00+00:00,0.05000000000001137,False
cauldron_001,2025-10-31 21:46:00+00:00,2025-10-31 21:48:00+00:00,0.060000000000002274,False
cauldron_001,2025-10-31 21:52:00+00:00,2025-10-31 21:53:00+00:00,0.10000000000002274,False
cauldron_001,2025-10-31 22:16:00+00:00,2025-10-31 22:16:00+00:00,0.0,False
cauldron_001,2025-10-31 22:18:00+00:00,2025-10-31 22:20:00+00:00,0.040000000000020464,False
cauldron_001,2025-10-31 22:24:00+00:00,2025-10-31 22:26:00+00:00,0.01999999999998181,False
cauldron_001,2025-10-31 22:32:00+00:00,2025-10-31 22:33:00+00:00,0.020000000000038654,False
cauldron_001,2025-10-31 22:43:00+00:00,2025-10-31 22:43:00+00:00,0.0,False
cauldron_001,2025-10-31 22:51:00+00:00,2025-10-31 22:52:00+00:00,0.0,False
cauldron_001,2025-10-31 23:03:00+00:00,2025-10-31 23:05:00+00:00,0.07999999999998408,False
cauldron_001,2025-10-31 23:07:00+00:00,2025-10-31 23:07:00+00:00,0.0,False
cauldron_001,2025-10-31 23:21:00+00:00,2025-10-31 23:21:00+00:00,0.0,False
cauldron_001,2025-10-31 23:25:00+00:00,2025-10-31 23:25:00+00:00,0.0,False
cauldron_001,2025-10-31 23:34:00+00:00,2025-10-31 23:36:00+00:00,0.0999999999999659,False
cauldron_001,2025-10-31 23:50:00+00:00,2025-10-31 23:50:00+00:00,0.0,False
cauldron_001,2025-10-31 23:52:00+00:00,2025-10-31 23:52:00+00:00,0.0,False
cauldron_001,2025-10-31 23:54:00+00:00,2025-10-31 23:54:00+00:00,0.0,False
cauldron_001,2025-10-31 23:58:00+00:00,2025-10-31 23:58:00+00:00,0.0,False
cauldron_001,2025-11-01 00:04:00+00:00,2025-11-01 00:04:00+00:00,0.0,False
cauldron_001,2025-11-01 00:15:00+00:00,2025-11-01 00:15:00+00:00,0.0,False
cauldron_001,2025-11-01 00:25:00+00:00,2025-11-01 00:26:00+00:00,0.0,False
cauldron_001,2025-11-01 00:32:00+00:00,2025-11-01 00:33:00+00:00,0.07999999999998408,False
cauldron_001,2025-11-01 00:47:00+00:00,2025-11-01 00:47:00+00:00,0.0,False
cauldron_001,2025-11-01 01:10:00+00:00,2025-11-01 01:10:00+00:00,0.0,False
cauldron_001,2025-11-01 01:45:00+00:00,2025-11-01 01:45:00+00:00,0.0,False
cauldron_001,2025-11-01 02:04:00+00:00,2025-11-01 02:04:00+00:00,0.0,False
cauldron_001,2025-11-01 02:17:00+00:00,2025-11-01 02:19:00+00:00,0.009999999999990905,False
cauldron_001,2025-11-01 02:29:00+00:00,2025-11-01 02:29:00+00:00,0.0,False
cauldron_001,2025-11-01 02:38:00+00:00,2025-11-01 02:39:00+00:00,0.13999999999998636,False
cauldron_001,2025-11-01 02:58:00+00:00,2025-11-01 03:00:00+00:00,0.06999999999999318,False
cauldron_001,2025-11-01 03:04:00+00:00,2025-11-01 03:05:00+00:00,0.03999999999996362,False
cauldron_001,2025-11-01 03:24:00+00:00,2025-11-01 03:26:00+00:00,0.06999999999999318,False
cauldron_001,2025-11-01 03:51:00+00:00,2025-11-01 03:51:00+00:00,0.0,False
cauldron_001,2025-11-01 03:57:00+00:00,2025-11-01 04:00:00+00:00,0.049999999999954525,False
cauldron_001,2025-11-01 04:05:00+00:00,2025-11-01 04:05:00+00:00,0.0,False
cauldron_001,2025-11-01 04:19:00+00:00,2025-11-01 04:21:00+00:00,0.03999999999996362,False
cauldron_001,2025-11-01 04:39:00+00:00,2025-11-01 04:41:00+00:00,0.0,False
cauldron_001,2025-11-01 04:43:00+00:00,2025-11-01 07:45:00+00:00,80.60000000000002,True
cauldron_001,2025-11-01 08:11:00+00:00,2025-11-01 08:11:00+00:00,0.0,False
cauldron_001,2025-11-01 08:15:00+00:00,2025-11-01 08:19:00+00:00,0.15999999999996817,False
cauldron_001,2025-11-01 08:21:00+00:00,2025-11-01 08:21:00+00:00,0.0,False
cauldron_001,2025-11-01 08:30:00+00:00,2025-11-01 08:30:00+00:00,0.0,False
cauldron_001,2025-11-01 08:32:00+00:00,2025-11-01 08:32:00+00:00,0.0,False
cauldron_001,2025-11-01 08:57:00+00:00,2025-11-01 08:57:00+00:00,0.0,False
cauldron_001,2025-11-01 08:59:00+00:00,2025-11-01 08:59:00+00:00,0.0,False
cauldron_001,2025-11-01 09:09:00+00:00,2025-11-01 09:11:00+00:00,0.040000000000020464,False
cauldron_001,2025-11-01 09:36:00+00:00,2025-11-01 09:38:00+00:00,0.18999999999999773,False
cauldron_001,2025-11-01 09:42:00+00:00,2025-11-01 09:46:00+00:00,0.07999999999998408,False
cauldron_001,2025-11-01 10:01:00+00:00,2025-11-01 10:02:00+00:00,0.11000000000001364,False
cauldron_001,2025-11-01 10:23:00+00:00,2025-11-01 10:23:00+00:00,0.0,False
cauldron_001,2025-11-01 10:27:00+00:00,2025-11-01 10:27:00+00:00,0.0,False
cauldron_001,2025-11-01 10:38:00+00:00,2025-11-01 10:38:00+00:00,0.0,False
cauldron_001,2025-11-01 11:12:00+00:00,2025-11-01 11:14:00+00:00,0.1099999999999568,False
cauldron_001,2025-11-01 11:57:00+00:00,2025-11-01 11:59:00+00:00,0.07999999999998408,False
cauldron_001,2025-11-01 12:12:00+00:00,2025-11-01 12:13:00+00:00,0.13999999999998636,False
cauldron_001,2025-11-01 12:23:00+00:00,2025-11-01 12:24:00+00:00,0.14999999999997726,False
cauldron_001,2025-11-01 12:44:00+00:00,2025-11-01 12:44:00+00:00,0.0,False
cauldron_001,2025-11-01 12:52:00+00:00,2025-11-01 12:52:00+00:00,0.0,False
cauldron_001,2025-11-01 13:11:00+00:00,2025-11-01 13:11:00+00:00,0.0,False
cauldron_001,2025-11-01 13:16:00+00:00,2025-11-01 13:16:00+00:00,0.0,False
cauldron_001,2025-11-01 13:27:00+00:00,2025-11-01 13:29:00+00:00,0.06999999999999318,False
cauldron_001,2025-11-01 13:31:00+00:00,2025-11-01 13:33:00+00:00,0.21999999999997044,True
cauldron_001,2025-11-01 13:43:00+00:00,2025-11-01 13:44:00+00:00,0.05000000000001137,False
cauldron_001,2025-11-01 13:48:00+00:00,2025-11-01 13:48:00+00:00,0.0,False
cauldron_001,2025-11-01 13:57:00+00:00,2025-11-01 13:57:00+00:00,0.0,False
cauldron_001,2025-11-01 14:04:00+00:00,2025-11-01 14:04:00+00:00,0.0,False
cauldron_001,2025-11-01 14:09:00+00:00,2025-11-01 14:09:00+00:00,0.0,False
cauldron_001,2025-11-01 14:11:00+00:00,2025-11-01 14:13:00+00:00,0.009999999999990905,False
cauldron_001,2025-11-01 16:01:00+00:00,2025-11-01 16:02:00+00:00,0.11000000000001364,False
cauldron_001,2025-11-01 16:27:00+00:00,2025-11-01 16:27:00+00:00,0.0,False
cauldron_001,2025-11-01 16:50:00+00:00,2025-11-01 16:51:00+00:00,0.12999999999999545,False
cauldron_001,2025-11-01 16:56:00+00:00,2025-11-01 16:56:00+00:00,0.0,False
cauldron_001,2025-11-01 17:13:00+00:00,2025-11-01 17:14:00+00:00,0.009999999999990905,False
cauldron_001,2025-11-01 18:19:00+00:00,2025-11-01 18:19:00+00:00,0.0,False
cauldron_001,2025-11-01 18:34:00+00:00,2025-11-01 18:35:00+00:00,0.18000000000000682,False
cauldron_001,2025-11-01 18:43:00+00:00,2025-11-01 18:43:00+00:00,0.0,False
cauldron_001,2025-11-01 18:54:00+00:00,2025-11-01 18:56:00+00:00,0.07999999999998408,False
cauldron_001,2025-11-01 19:01:00+00:00,2025-11-01 19:03:00+00:00,0.020000000000038654,False
cauldron_001,2025-11-01 19:08:00+00:00,2025-11-01 19:08:00+00:00,0.0,False
cauldron_001,2025-11-01 19:32:00+00:00,2025-11-01 19:32:00+00:00,0.0,False
cauldron_001,2025-11-01 20:01:00+00:00,2025-11-01 20:02:00+00:00,0.03000000000002956,False
cauldron_001,2025-11-01 20:28:00+00:00,2025-11-01 20:29:00+00:00,0.1099999999999568,False
cauldron_001,2025-11-01 20:31:00+00:00,2025-11-01 20:31:00+00:00,0.0,False
cauldron_001,2025-11-01 20:33:00+00:00,2025-11-01 20:33:00+00:00,0.0,False
cauldron_001,2025-11-01 20:35:00+00:00,2025-11-01 20:35:00+00:00,0.0,False
cauldron_001,2025-11-01 20:44:00+00:00,2025-11-01 20:46:00+00:00,0.0,False
cauldron_001,2025-11-01 20:52:00+00:00,2025-11-01 20:53:00+00:00,0.0,False
cauldron_001,2025-11-01 20:57:00+00:00,2025-11-01 20:57:00+00:00,0.0,False
cauldron_001,2025-11-01 21:01:00+00:00,2025-11-01 21:01:00+00:00,0.0,False
cauldron_001,2025-11-01 21:20:00+00:00,2025-11-01 21:22:00+00:00,0.009999999999990905,False
cauldron_001,2025-11-01 21:36:00+00:00,2025-11-01 21:37:00+00:00,0.07000000000005002,False
cauldron_001,2025-11-01 22:07:00+00:00,2025-11-01 22:09:00+00:00,0.1099999999999568,False
cauldron_001,2025-11-01 22:16:00+00:00,2025-11-01 22:16:00+00:00,0.0,False
cauldron_001,2025-11-01 22:52:00+00:00,2025-11-01 22:53:00+00:00,0.19999999999998863,False
cauldron_001,2025-11-01 22:58:00+00:00,2025-11-01 22:58:00+00:00,0.0,False
cauldron_001,2025-11-01 23:03:00+00:00,2025-11-01 23:05:00+00:00,0.17999999999994998,False
cauldron_001,2025-11-01 23:10:00+00:00,2025-11-01 23:11:00+00:00,0.040000000000020464,False
cauldron_001,2025-11-01 23:13:00+00:00,2025-11-01 23:15:00+00:00,0.03000000000002956,False
cauldron_001,2025-11-01 23:17:00+00:00,2025-11-01 23:17:00+00:00,0.0,False
cauldron_001,2025-11-01 23:26:00+00:00,2025-11-01 23:26:00+00:00,0.0,False
cauldron_001,2025-11-01 23:32:00+00:00,2025-11-01 23:32:00+00:00,0.0,False
cauldron_001,2025-11-01 23:50:00+00:00,2025-11-01 23:50:00+00:00,0.0,False
cauldron_001,2025-11-01 23:59:00+00:00,2025-11-02 00:01:00+00:00,0.07000000000005002,False
cauldron_001,2025-11-02 00:05:00+00:00,2025-11-02 00:06:00+00:00,0.2799999999999727,True
cauldron_001,2025-11-02 00:28:00+00:00,2025-11-02 00:29:00+00:00,0.05000000000001137,False
cauldron_001,2025-11-02 00:36:00+00:00,2025-11-02 00:36:00+00:00,0.0,False
cauldron_001,2025-11-02 00:43:00+00:00,2025-11-02 00:43:00+00:00,0.0,False
cauldron_001,2025-11-02 00:45:00+00:00,2025-11-02 00:45:00+00:00,0.0,False
cauldron_001,2025-11-02 00:49:00+00:00,2025-11-02 00:50:00+00:00,0.03999999999996362,False
cauldron_001,2025-11-02 01:11:00+00:00,2025-11-02 01:12:00+00:00,0.029999999999972715,False
cauldron_001,2025-11-02 01:20:00+00:00,2025-11-02 01:22:00+00:00,0.040000000000020464,False
cauldron_001,2025-11-02 01:24:00+00:00,2025-11-02 01:24:00+00:00,0.0,False
cauldron_001,2025-11-02 01:39:00+00:00,2025-11-02 01:41:00+00:00,0.12999999999999545,False
cauldron_001,2025-11-02 01:57:00+00:00,2025-11-02 02:01:00+00:00,0.01999999999998181,False
cauldron_001,2025-11-02 02:06:00+00:00,2025-11-02 02:06:00+00:00,0.0,False
cauldron_001,2025-11-02 02:30:00+00:00,2025-11-02 02:31:00+00:00,0.010000000000047748,False
cauldron_001,2025-11-02 02:44:00+00:00,2025-11-02 02:44:00+00:00,0.0,False
cauldron_001,2025-11-02 02:59:00+00:00,2025-11-02 02:59:00+00:00,0.0,False
cauldron_001,2025-11-02 03:17:00+00:00,2025-11-02 03:18:00+00:00,0.08999999999997499,False
cauldron_001,2025-11-02 03:40:00+00:00,2025-11-02 03:40:00+00:00,0.0,False
cauldron_001,2025-11-02 03:53:00+00:00,2025-11-02 03:53:00+00:00,0.0,False
cauldron_001,2025-11-02 04:02:00+00:00,2025-11-02 04:02:00+00:00,0.0,False
cauldron_001,2025-11-02 04:21:00+00:00,2025-11-02 04:21:00+00:00,0.0,False
cauldron_001,2025-11-02 04:28:00+00:00,2025-11-02 04:32:00+00:00,0.3800000000000523,True
cauldron_001,2025-11-02 04:54:00+00:00,2025-11-02 04:55:00+00:00,0.040000000000020464,False
cauldron_001,2025-11-02 05:04:00+00:00,2025-11-02 05:04:00+00:00,0.0,False
cauldron_001,2025-11-02 05:06:00+00:00,2025-11-02 05:09:00+00:00,0.20000000000004547,True
cauldron_001,2025-11-02 05:20:00+00:00,2025-11-02 05:21:00+00:00,0.05000000000001137,False
cauldron_001,2025-11-02 05:44:00+00:00,2025-11-02 05:46:00+00:00,0.07999999999998408,False
cauldron_001,2025-11-02 05:51:00+00:00,2025-11-02 05:51:00+00:00,0.0,False
cauldron_001,2025-11-02 05:58:00+00:00,2025-11-02 05:58:00+00:00,0.0,False
cauldron_001,2025-11-02 06:00:00+00:00,2025-11-02 06:01:00+00:00,0.03999999999996362,False
cauldron_001,2025-11-02 06:11:00+00:00,2025-11-02 06:11:00+00:00,0.0,False
cauldron_001,2025-11-02 06:15:00+00:00,2025-11-02 06:17:00+00:00,0.060000000000002274,False
cauldron_001,2025-11-02 06:26:00+00:00,2025-11-02 06:27:00+00:00,0.01999999999998181,False
cauldron_001,2025-11-02 06:36:00+00:00,2025-11-02 06:38:00+00:00,0.2300000000000182,True
cauldron_001,2025-11-02 07:01:00+00:00,2025-11-02 07:02:00+00:00,0.040000000000020464,False
cauldron_001,2025-11-02 07:04:00+00:00,2025-11-02 07:06:00+00:00,0.060000000000002274,False
cauldron_001,2025-11-02 07:20:00+00:00,2025-11-02 07:20:00+00:00,0.0,False
cauldron_001,2025-11-02 07:48:00+00:00,2025-11-02 07:49:00+00:00,0.11000000000001364,False
cauldron_001,2025-11-02 08:11:00+00:00,2025-11-02 08:11:00+00:00,0.0,False
cauldron_001,2025-11-02 08:28:00+00:00,2025-11-02 08:29:00+00:00,0.17000000000001592,False
cauldron_001,2025-11-02 09:03:00+00:00,2025-11-02 09:04:00+00:00,0.11000000000001364,False
cauldron_001,2025-11-02 09:09:00+00:00,2025-11-02 09:11:00+00:00,0.15999999999996817,False
cauldron_001,2025-11-02 09:20:00+00:00,2025-11-02 09:22:00+00:00,0.07999999999998408,False
cauldron_001,2025-11-02 09:46:00+00:00,2025-11-02 09:47:00+00:00,0.020000000000095497,False
cauldron_001,2025-11-02 10:09:00+00:00,2025-11-02 10:09:00+00:00,0.0,False
cauldron_001,2025-11-02 10:11:00+00:00,2025-11-02 10:11:00+00:00,0.0,False
cauldron_001,2025-11-02 10:29:00+00:00,2025-11-02 10:30:00+00:00,0.06000000000005912,False
cauldron_001,2025-11-02 11:16:00+00:00,2025-11-02 11:16:00+00:00,0.0,False
cauldron_001,2025-11-02 11:18:00+00:00,2025-11-02 11:18:00+00:00,0.0,False
cauldron_001,2025-11-02 11:34:00+00:00,2025-11-02 11:34:00+00:00,0.0,False
cauldron_001,2025-11-02 11:44:00+00:00,2025-11-02 11:45:00+00:00,0.05000000000006821,False
cauldron_001,2025-11-02 11:56:00+00:00,2025-11-02 11:56:00+00:00,0.0,False
cauldron_001,2025-11-02 12:00:00+00:00,2025-11-02 12:00:00+00:00,0.0,False
cauldron_001,2025-11-02 12:11:00+00:00,2025-11-02 12:11:00+00:00,0.0,False
cauldron_001,2025-11-02 12:22:00+00:00,2025-11-02 12:29:00+00:00,0.41000000000008185,True
cauldron_001,2025-11-02 12:34:00+00:00,2025-11-02 12:35:00+00:00,0.0,False
cauldron_001,2025-11-02 12:49:00+00:00,2025-11-02 12:50:00+00:00,0.05000000000006821,False
cauldron_001,2025-11-02 12:54:00+00:00,2025-11-02 12:54:00+00:00,0.0,False
cauldron_001,2025-11-02 13:03:00+00:00,2025-11-02 13:03:00+00:00,0.0,False
cauldron_001,2025-11-02 13:20:00+00:00,2025-11-02 13:20:00+00:00,0.0,False
cauldron_001,2025-11-02 13:36:00+00:00,2025-11-02 13:36:00+00:00,0.0,False
cauldron_001,2025-11-02 13:47:00+00:00,2025-11-02 13:47:00+00:00,0.0,False
cauldron_001,2025-11-02 13:57:00+00:00,2025-11-02 13:57:00+00:00,0.0,False
cauldron_001,2025-11-02 14:13:00+00:00,2025-11-02 14:13:00+00:00,0.0,False
cauldron_001,2025-11-02 14:27:00+00:00,2025-11-02 14:29:00+00:00,0.06999999999993634,False
cauldron_001,2025-11-02 14:40:00+00:00,2025-11-02 14:45:00+00:00,0.04000000000007731,False
cauldron_001,2025-11-02 14:47:00+00:00,2025-11-02 14:47:00+00:00,0.0,False
cauldron_001,2025-11-02 15:01:00+00:00,2025-11-02 15:02:00+00:00,0.10000000000002274,False
cauldron_001,2025-11-02 15:08:00+00:00,2025-11-02 15:08:00+00:00,0.0,False
